,postcode,house_price,area,size,purchase_price,lat,lon
1097,1079 AJ Netherlands,695000.0,142.0,,49712369.6,52.3435107,4.898906
1098,1079 AR Netherlands,600000.0,140.0,,378035.71428571426,52.3424378,4.895909500000001
1099,1079 CV Netherlands,300000.0,67.0,94.66666666666667,169621.33333333334,52.3428786,4.9025522
1100,1079 DC Netherlands,449000.0,90.0,144.0,373279.8461538461,52.3417646,4.896122399999999
1101,1079 DP Netherlands,285000.0,47.0,141.0,1397385.288888889,52.3439795,4.901424899999999
1102,1079 DS Netherlands,429000.0,64.0,,277300.0,52.3430658,4.9021686
1103,1079 EB Netherlands,525000.0,83.5,,401827.7565217391,52.3436386,4.90159
1104,1079 GM Netherlands,750000.0,118.0,124.0,465106.15,52.3421879,4.9028826
1105,1079 HD Netherlands,385000.0,77.0,167.5,7580700.916666667,52.342536,4.9067088
1106,1079 HJ Netherlands,347005.5,61.5,,469000.0,52.3459726,4.9052921
1107,1079 HV Netherlands,699000.0,150.0,,367916.6666666667,52.3414946,4.906984200000001
1108,1079 KR Netherlands,270000.0,56.0,,198945.47368421053,52.3450216,4.910159999999999
1109,1079 LE Netherlands,865000.0,164.0,113.0,799612.1165048544,52.3465092,4.9113034
1110,1079 LS Netherlands,675000.0,100.0,,254708.33333333334,52.3416273,4.910900799999999
1111,1079 LW Netherlands,525000.0,88.0,,281594.3333333333,52.3420394,4.910588199999999
1112,1079 NE Netherlands,575000.0,105.0,,257400.0,52.3424577,4.911786999999999
1113,1079 NJ Netherlands,325000.0,55.0,,312177.4193548387,52.3410575,4.907795999999999
1114,1079 NN Netherlands,599000.0,113.0,94.0,216043.29411764705,52.3406653,4.9041758
1115,1079 NT Netherlands,395000.0,72.0,,363500.0,52.3410558,4.8964237
1116,1079 PE Netherlands,875000.0,163.0,,390453.8787878788,52.3398873,4.894250299999999
1117,1079 RH Netherlands,995000.0,144.0,4843.0,5206325.142857143,52.3376834,4.8959474
1118,1079 RK Netherlands,4690000.0,529.0,1209.0,824800.3636363636,52.33807849999999,4.9001982
1119,1079 SV Netherlands,435000.0,73.0,129.66666666666666,383122.26666666666,52.341444,4.910037
1120,1079 TC Netherlands,375000.0,73.0,,326738.2631578947,52.3422031,4.9088402
1121,1079 TL Netherlands,749000.0,138.0,,359347.61904761905,52.3409641,4.909147
1122,1079 TW Netherlands,629011.0,109.0,,472954.25,52.3438259,4.9056383
1123,1079 VA Netherlands,275000.0,50.0,,231083.33333333334,52.34508539999999,4.9081341
1124,1079 VX Netherlands,349000.0,58.0,186.0,1476194.1538461538,52.34165669999999,4.9048547
1125,1079 WJ Netherlands,299000.0,59.0,,239830.2142857143,52.3407928,4.904599999999999
1126,1079 WP Netherlands,324500.0,52.0,,304509.8039215686,52.3408167,4.903836699999999
1127,1079 XA Netherlands,385000.0,70.0,,222756.7741935484,52.3424643,4.9045378
1128,1079 XC Netherlands,475000.0,79.0,,272500.0,52.3425131,4.9032899
1129,1081 BG Netherlands,619000.0,166.0,108.85714285714286,439300.14285714284,52.32757429999999,4.864959799999999
1130,1081 BH Netherlands,995000.0,244.0,125.83333333333333,369608.3333333333,52.3277535,4.862816
1131,1081 BK Netherlands,575000.0,174.0,89.4,435000.0,52.3275617,4.8600897
1132,1081 EJ Netherlands,399000.0,92.0,,18872240.740740743,52.3246115,4.8596113
1133,1081 GG Netherlands,325000.0,82.5,,2802725.652173913,52.3284852,4.8656679
1134,1081 GP Netherlands,290000.0,60.0,,203366.16129032258,52.3278992,4.859190799999999
1135,1081 GR Netherlands,425000.0,85.0,,206109.58823529413,52.3280514,4.859057000000001
1136,1081 HK Netherlands,1195000.0,236.0,95.16,647807.04,52.3313153,4.8634048
1137,1081 HT Netherlands,2300000.0,265.0,640.0,1719827.0,52.3320383,4.8602566
1138,1081 JP Netherlands,1000000.0,187.0,173.75,742831.7272727273,52.3263454,4.8574343
1139,1081 JR Netherlands,925000.0,148.0,170.57142857142858,428589.1176470588,52.3254736,4.8574301
1140,1081 JW Netherlands,499000.0,126.0,214.0,935725.8139534884,52.3225975,4.857435
1141,1082 AH Netherlands,750000.0,166.0,277.8,475768.8,52.3238302,4.876137099999999
1142,1082 BC Netherlands,795000.0,168.0,270.25,645113.4166666666,52.3231341,4.87107
1143,1082 BH Netherlands,625000.0,118.0,91.29629629629629,292560.44444444444,52.3237231,4.8701097
1144,1082 BK Netherlands,389000.0,128.0,,5192920.542372881,52.32515009999999,4.8696237
1145,1082 EA Netherlands,475000.0,105.0,,244036.8,52.32593259999999,4.880132199999999
1146,1082 EH Netherlands,42500.0,17.0,,5270893.296875,52.3314299,4.8766928
1147,1082 EK Netherlands,37500.0,18.0,716.0,270495.9166666667,52.3268789,4.87242
1148,1082 EL Netherlands,575000.0,146.0,,3953374.138888889,52.3269117,4.8737546
1149,1082 EN Netherlands,360000.0,75.0,,172913.66666666666,52.3254137,4.874432000000001
1150,1082 GM Netherlands,950000.0,173.0,,6143445.297297297,52.331304,4.879366699999999
1151,1082 GP Netherlands,295000.0,80.0,,177898.3488372093,52.32631379999999,4.878910299999999
1152,1082 HE Netherlands,190000.0,34.5,,157516.7142857143,52.3314299,4.8766928
1153,1082 HN Netherlands,190000.0,34.0,,194724.14814814815,52.3275983,4.874568099999999
1154,1082 HT Netherlands,210000.0,34.0,,159668.4347826087,52.335938,4.8743398
1155,1082 KA Netherlands,42000.0,18.0,19.0,239868.34782608695,52.3301507,4.8724555
1156,1082 KK Netherlands,550000.0,131.0,,529593.0,52.33032799999999,4.8698421
1157,1082 KT Netherlands,1500000.0,197.0,,810333.3333333334,52.3304076,4.8757533
1158,1082 LT Netherlands,599000.0,118.0,109.0,516818.46341463417,52.3322882,4.8762452
1159,1082 ME Netherlands,1966666.6666666667,230.0,5914.914893617021,86747580.58646616,52.33674999999999,4.8709264
1160,1082 MK Netherlands,950000.0,115.2,2467.0,70073121.1147541,52.3366441,4.8734366
1161,1082 MR Netherlands,939000.0,117.0,,15416090.535753576,52.335938,4.8743398
1162,1082 MS Netherlands,3800000.0,381.0,2901.3709677419356,100900500.89097744,52.3369576,4.8731835
1163,1082 MT Netherlands,694800.0,125.2,2329.909090909091,43891451.06315789,52.335938,4.8743398
1164,1082 MZ Netherlands,220772.0,40.0,,584250.0,52.3314299,4.8766928
1165,1082 SH Netherlands,325000.0,63.0,,169327.77777777778,52.3334473,4.8699671
1166,1082 SL Netherlands,350000.0,71.0,,186266.66666666666,52.3341763,4.872262099999999
1167,1082 SV Netherlands,325000.0,68.0,,2782617.5263157897,52.3341915,4.8736704
1168,1082 TP Netherlands,330000.0,75.0,,141500.0,52.3340437,4.8769145
1169,1082 TX Netherlands,250000.0,33.0,19.5,97698.73684210527,52.3342733,4.8780416
1170,1082 VA Netherlands,225000.0,45.0,,728827.2727272727,52.3328506,4.869167099999999
1171,1082 XC Netherlands,325000.0,82.0,,166747.0588235294,52.33261839999999,4.8736299
1172,1082 XK Netherlands,275000.0,65.0,,205525.06666666668,52.3323833,4.873309799999999
1173,1083 AD Netherlands,1850000.0,215.0,1038.0,2000000.0,52.3282017,4.889583
1174,1083 AJ Netherlands,45000.0,18.0,78.975,189617.15,52.3349475,4.8864996
1175,1083 AK Netherlands,850000.0,147.0,237.1764705882353,536529.8235294118,52.3240441,4.886226499999999
1176,1083 AP Netherlands,325000.0,76.0,,201333.33333333334,52.3282017,4.889583
1177,1083 BX Netherlands,469000.0,100.0,,603104.5,52.3263776,4.8833103
1178,1083 CE Netherlands,1495000.0,138.0,537.8333333333334,1136666.6666666667,52.323394,4.8834029
1179,1083 CX Netherlands,439000.0,117.0,,67702424.28571428,52.3274396,4.8857628
1180,1083 DB Netherlands,460000.0,100.0,,178033.0394736842,52.3253982,4.8812678
1181,1083 EN Netherlands,215000.0,34.0,,118187.5,52.3276779,4.8826355
1182,1083 GK Netherlands,265000.0,54.0,,2689500.0,52.3301756,4.8887833
1183,1083 HA Netherlands,637000.0,133.0,,6378666.666666667,52.3327389,4.889194600000001
1184,1083 HC Netherlands,535000.0,164.0,,2632812.5,52.3349475,4.8864996
1185,1083 KC Netherlands,670000.0,149.0,,368856.890625,52.3282507,4.8884235
1186,1083 TK Netherlands,315000.0,78.0,,202030.93333333332,52.3323079,4.882935
1187,1083 TS Netherlands,425000.0,73.0,,176357.14285714287,52.3316417,4.8847911
1188,1086 VA Netherlands,450000.0,127.0,103.5,413861.1,52.3638513,4.9826895
1189,1086 VB Netherlands,403750.0,136.75,140.35294117647058,356985.1176470588,52.3644612,4.9849596
1190,1086 VC Netherlands,900000.0,169.0,90.22222222222223,480210.55555555556,52.3647293,4.9871447
1191,1086 VL Netherlands,765000.0,190.0,76.42857142857143,485000.0,52.36342459999999,4.9893734
1192,1086 WC Netherlands,1020000.0,226.0,257.0,626500.0,52.3595154,4.981569299999999
1193,1086 ZJ Netherlands,440833.3333333333,106.0,131.25,263667.3015873016,52.3620626,4.9826324
1194,1087 AV Netherlands,335000.0,91.0,,278000.0,52.3596233,4.9921967
1195,1087 AZ Netherlands,485000.0,132.0,65.0,181957.56666666668,52.3593582,4.9908778
1196,1087 CE Netherlands,640000.0,132.0,116.0,421723.1145038168,52.3562064,4.991728
1197,1087 CN Netherlands,657500.0,185.5,,304658.2,52.357263,4.9932452
1198,1087 DC Netherlands,569000.0,151.0,91.0,552500.0,52.357698,4.994313
1199,1087 DG Netherlands,525000.0,122.5,53.92307692307692,386137.5,52.3586086,4.9951857
1200,1087 DL Netherlands,600000.0,144.0,,377719.51219512196,52.35929429999999,4.995987
1201,1087 DM Netherlands,365000.0,101.0,66.0,251206.42105263157,52.3587831,4.9963145
1202,1087 EK Netherlands,325000.0,91.0,132.0,274594.81176470587,52.3563728,4.995822
1203,1087 EN Netherlands,349250.0,95.5,,261941.65567765568,52.3561505,4.993827599999999
1204,1087 EP Netherlands,435000.0,122.0,214.0,331704.96078431373,52.3550514,4.9930594
1205,1087 GK Netherlands,375000.0,124.0,,272381.81481481483,52.3543752,4.9978505
1206,1087 GL Netherlands,340000.0,96.0,,275770.6043956044,52.3551842,4.9978874
1207,1087 GM Netherlands,500000.0,128.0,87.0,817897.3913043478,52.3554396,4.9962852
1208,1087 GT Netherlands,359000.0,96.0,155.0,323575.4267100977,52.35569959999999,4.9988077
1209,1087 GZ Netherlands,649500.0,160.0,,286793.7731958763,52.3561084,4.9974243
1210,1087 HC Netherlands,385000.0,101.0,,388773.8,52.3557515,5.0009356
1211,1087 JE Netherlands,400000.0,105.0,,15798402.233333332,52.35409199999999,4.999188699999999
1212,1087 JT Netherlands,900000.0,183.0,123.85714285714286,500678.5714285714,52.3526843,4.997469
1213,1087 KA Netherlands,1200000.0,252.0,271.64285714285717,1024655.1724137932,52.35282369999999,4.9934167
1214,1087 KC Netherlands,300000.0,86.0,,234112.59259259258,52.3543086,5.0022252
1215,1087 KD Netherlands,302500.0,83.5,,218215.55555555556,52.3543914,5.002811599999999
1216,1087 KH Netherlands,675000.0,145.0,150.33333333333334,303306.0925925926,52.35346939999999,5.0011903
1217,1087 LA Netherlands,300000.0,82.0,,1396447.224489796,52.351997,5.0072356
1218,1087 LG Netherlands,298000.0,81.0,,274954.8490566038,52.3507106,5.006864999999999
1219,1087 LN Netherlands,429666.6666666667,127.66666666666667,141.7,348726.1904761905,52.3494579,5.0114402
1220,1087 LS Netherlands,477500.0,122.66666666666667,93.125,383748.0882352941,52.34760929999999,5.009503899999999
1221,1087 MA Netherlands,750000.0,167.0,,38046229.0,52.3516477,5.002057499999999
1222,1087 MB Netherlands,659000.0,150.0,13.0,390634.5,52.3502017,5.0023636
1223,1087 MN Netherlands,350000.0,96.0,,432663.9344262295,52.347334,5.0077305
1224,1087 NE Netherlands,550000.0,130.0,128.0,387000.0,52.3469035,5.0108307
1225,1091 AG Netherlands,439000.0,76.0,,371332.1238095238,52.3585147,4.9130096
1226,1091 AP Netherlands,349000.0,62.0,149.0,307155.5,52.359732,4.9139948
1227,1091 BR Netherlands,1085000.0,183.0,158.0,371039.8888888889,52.3571308,4.9085912
1228,1091 CD Netherlands,1000000.0,200.0,,315447.4736842105,52.35733320000001,4.9097634
1229,1091 CG Netherlands,375000.0,55.0,116.0,10416045.38983051,52.3578813,4.911944699999999
1230,1091 CX Netherlands,317000.0,50.0,,199170.42253521126,52.3573073,4.9122445
1231,1091 DR Netherlands,319000.0,59.0,,189562.0,52.35360379999999,4.9121226
1232,1091 EL Netherlands,1895000.0,216.0,168.0,350758.2380952381,52.3520542,4.911185199999999
1233,1091 EM Netherlands,550000.0,73.0,117.0,430829.28571428574,52.3515436,4.911616299999999
1234,1091 EP Netherlands,455000.0,66.0,161.0,442702.4,52.3501714,4.9123502
1235,1091 GM Netherlands,230000.0,34.5,672.0,443392.75,52.3576653,4.9096424
1236,1091 GN Netherlands,299000.0,39.0,,139692.8431372549,52.35360379999999,4.9121226
1237,1091 GS Netherlands,274000.0,55.0,165.75,425367.67088607594,52.35233090000001,4.9129435
1238,1091 GV Netherlands,285000.0,45.0,131.0,502330.54054054053,52.3560185,4.9091317
1239,1091 HJ Netherlands,305000.0,59.5,,214277.82857142857,52.3572356,4.914549900000001
1240,1091 HV Netherlands,375000.0,60.0,,328045.09803921566,52.3560789,4.912976899999999
1241,1091 KA Netherlands,925000.0,127.0,,538490.1587301587,52.3565396,4.9143228
1242,1091 LC Netherlands,395000.0,83.0,,190810.8,52.3531364,4.9188795
1243,1091 LK Netherlands,400000.0,77.0,,216371.2857142857,52.3532947,4.920272199999999
1244,1091 LT Netherlands,329000.0,63.0,,250590.23684210525,52.350505,4.917102
1245,1091 LZ Netherlands,350000.0,85.0,,223656.12903225806,52.3515855,4.9153439
1246,1091 MS Netherlands,350000.0,61.0,,347683.0303030303,52.3586649,4.9146081
1247,1091 NA Netherlands,239000.0,44.0,,887265.6551724138,52.35101659999999,4.9169351
1248,1091 NS Netherlands,190000.0,41.0,,153522.5,52.3526071,4.9191053
1249,1091 PN Netherlands,325000.0,61.0,,234525.7358490566,52.3526985,4.9172255
1250,1091 RV Netherlands,1525000.0,179.5,295.0,1275660.7401574804,52.357702,4.9076162
1251,1091 TE Netherlands,375000.0,61.0,77.0,207433.79710144928,52.3524095,4.9123849
1252,1091 TG Netherlands,1150000.0,141.0,102.27272727272727,244981.80487804877,52.3521926,4.912078999999999
1253,1091 TK Netherlands,450000.0,83.0,,794298.6060606061,52.3514755,4.9125564
1254,1091 TT Netherlands,225000.0,29.0,112.71428571428571,3541853.6056338027,52.3497358,4.9135291
1255,1091 TZ Netherlands,595000.0,131.0,,287000.0,52.3554861,4.9153171
1256,1091 VE Netherlands,350000.0,55.5,121.5,290545.34545454546,52.3563069,4.9183176
1257,1091 VG Netherlands,350000.0,60.0,,254243.89583333334,52.35535059999999,4.9151571
1258,1091 VH Netherlands,625000.0,92.0,,328270.0,52.3556426,4.9162696
1259,1091 XD Netherlands,460000.0,90.0,,212569.33333333334,52.3545546,4.9184095
1260,1091 XN Netherlands,400000.0,70.0,,192334.4827586207,52.3530479,4.916943
1261,1092 AP Netherlands,725000.0,115.0,152.4,605927.5789473684,52.35902489999999,4.9215478
1262,1092 BN Netherlands,699000.0,127.0,153.88888888888889,741812.4,52.35933499999999,4.9249944
1263,1092 BT Netherlands,325000.0,57.0,,235276.7619047619,52.3579684,4.9202818
1264,1092 CB Netherlands,395000.0,49.0,,190977.02564102566,52.35741789999999,4.9220051
1265,1092 CM Netherlands,250000.0,48.0,136.0,270916.3333333333,52.3573025,4.9269679
1266,1092 CS Netherlands,595000.0,103.0,,276755.6857142857,52.3597143,4.925445499999999
1267,1092 EW Netherlands,200000.0,32.0,161.6,932177.2307692308,52.35616049999999,4.9268183
1268,1092 GM Netherlands,500000.0,84.0,159.33333333333334,274622.4761904762,52.3553144,4.9241996
1269,1092 HD Netherlands,575000.0,91.0,82.0,429099.08771929826,52.362414,4.9194422
1270,1092 JA Netherlands,375000.0,66.0,168.31578947368422,166975.3448275862,52.35522779999999,4.9250225
1271,1092 JJ Netherlands,579000.0,112.0,119.31818181818181,489056.03846153844,52.3549386,4.926919000000001
1272,1092 JM Netherlands,925000.0,174.0,107.8,246059.0344827586,52.3541588,4.9251657
1273,1092 SC Netherlands,400000.0,83.0,,215584.1935483871,52.35873429999999,4.9253677
1274,1092 TN Netherlands,375000.0,58.0,131.0,223197.77777777778,52.3565362,4.9194748
1275,1092 TR Netherlands,319000.0,56.0,126.0,4983681.319148936,52.3569646,4.9210116
1276,1092 VX Netherlands,480000.0,76.0,146.27272727272728,221228.32,52.35568620000001,4.9227425
1277,1093 EA Netherlands,369000.0,73.0,,196548.55555555556,52.363556,4.9287676
1278,1093 GW Netherlands,295000.0,52.0,,192375.0,52.3608777,4.9264757
1279,1093 HP Netherlands,275000.0,49.0,,194449.36363636365,52.36113479999999,4.9278824
1280,1093 HX Netherlands,395000.0,89.0,,218169.0,52.3609501,4.9289266
1281,1093 KP Netherlands,517000.0,100.0,1484.6666666666667,501659.3076923077,52.3582658,4.9320224
1282,1093 KS Netherlands,717500.0,112.0,517.0,1391912.5,52.3560411,4.928463499999999
1283,1093 NJ Netherlands,450000.0,94.0,85.46666666666667,267770.63157894736,52.3576136,4.9330419
1284,1093 RP Netherlands,645000.0,114.0,,338255.67741935485,52.3646991,4.9245861
1285,1093 SB Netherlands,32500.0,12.0,,84500.0,52.3644323,4.9299329
1286,1093 SK Netherlands,339000.0,66.0,,232866.69090909092,52.3660001,4.9286395
1287,1093 TE Netherlands,425000.0,73.0,,175840.22857142857,52.3632315,4.9239114
1288,1093 XA Netherlands,500000.0,91.0,,145115.26530612246,52.3624618,4.9293661
1289,1094 AV Netherlands,400000.0,76.0,,217238.66666666666,52.36492,4.9376066
1290,1094 BS Netherlands,200000.0,39.0,,190756.1,52.36190759999999,4.939575
1291,1094 CB Netherlands,830000.0,144.0,,367296.96153846156,52.3655728,4.9343699
1292,1094 CC Netherlands,235000.0,41.0,105.85714285714286,1330564.9512195121,52.36544319999999,4.9357514
1293,1094 CX Netherlands,185000.0,27.0,116.75,213044.27160493826,52.3653005,4.933682699999999
1294,1094 CZ Netherlands,37500.0,16.0,,268281.04545454547,52.3648456,4.9322338
1295,1094 EE Netherlands,269500.0,54.0,,196480.52631578947,52.3647666,4.932719100000001
1296,1094 EH Netherlands,275000.0,44.0,,186652.875,52.3647831,4.934701
1297,1094 GK Netherlands,375000.0,71.0,,207189.77777777778,52.364554,4.9382563
1298,1094 HE Netherlands,215000.0,37.0,88.4,231374.96153846153,52.3638153,4.9378087
1299,1094 JB Netherlands,285000.0,51.0,,357500.0,52.3630509,4.9329863
1300,1094 JE Netherlands,265000.0,51.0,,189707.6923076923,52.3632032,4.9352016
1301,1094 KD Netherlands,420000.0,76.0,124.33333333333333,1288634.8444444444,52.3626004,4.935046199999999
1302,1094 KV Netherlands,250000.0,50.0,,184371.41666666666,52.3625941,4.938099999999999
1303,1094 KW Netherlands,215000.0,50.0,,186394.31818181818,52.3625966,4.9387606
1304,1094 LJ Netherlands,387500.0,59.0,130.0,6749559.837209302,52.3621479,4.934214
1305,1094 NB Netherlands,395000.0,73.0,,272334.125,52.359088,4.9402347
1306,1094 RH Netherlands,435000.0,80.0,,267500.0,52.35966089999999,4.9396417
1307,1094 SH Netherlands,300000.0,63.0,,205910.2,52.35933499999999,4.9366356
1308,1094 SW Netherlands,250000.0,56.0,,198537.30434782608,52.360037,4.9345292
1309,1094 TV Netherlands,320000.0,68.0,,199185.7142857143,52.3591784,4.9380171
1310,1094 XL Netherlands,249500.0,49.0,,198912.22222222222,52.36218969999999,4.9381187
1311,1094 XM Netherlands,245000.0,50.0,,167000.0,52.3622004,4.938559199999999
1312,1095 AM Netherlands,450000.0,99.0,,250123.5294117647,52.3661019,4.9435703
1313,1095 AN Netherlands,399000.0,87.0,,223013.17647058822,52.3661143,4.9444658
1314,1095 AV Netherlands,250000.0,45.0,137.0,695925.15,52.3643434,4.9396092
1315,1095 AX Netherlands,275000.0,58.0,106.41176470588235,551447.5909090909,52.3629773,4.9396229
1316,1095 BA Netherlands,195000.0,29.0,,160655.75,52.36190819999999,4.9397365
1317,1095 CK Netherlands,285000.0,48.0,,204897.5625,52.3635927,4.9407472
1318,1095 DT Netherlands,249000.0,50.0,,205825.1,52.3621162,4.9448433
1319,1095 DW Netherlands,462500.0,106.0,,239096.96396396396,52.3662836,4.946475599999999
1320,1095 EX Netherlands,449000.0,87.0,,227916.66666666666,52.3615428,4.945333499999999
1321,1095 GD Netherlands,245000.0,45.0,,206808.3125,52.361439,4.944027999999999
1322,1095 HM Netherlands,280000.0,64.0,,152306.66666666666,52.3601525,4.9412956
1323,1095 HN Netherlands,185000.0,36.0,,152210.52631578947,52.3592082,4.9411289
1324,1095 JH Netherlands,249350.0,51.0,158.5,644948.275862069,52.3586426,4.9412961
1325,1095 JX Netherlands,300000.0,73.0,,203000.0,52.3613186,4.9454826
1326,1095 KN Netherlands,475000.0,60.0,580.0,670000.0,52.37044330000001,4.9582839
1327,1095 LG Netherlands,425000.0,90.0,,210011.5945945946,52.3662909,4.948457599999999
1328,1095 MA Netherlands,908000.0,178.33333333333334,150.0,491954.0740740741,52.35902600000001,4.961196699999999
1329,1095 MB Netherlands,580000.0,124.66666666666667,39.45614035087719,3019617.654545455,52.35902600000001,4.961196699999999
1330,1095 ME Netherlands,451071.4285714286,99.71428571428571,,143549.16614420063,52.35902600000001,4.961196699999999
1331,1095 TA Netherlands,287500.0,51.0,,188477.4375,52.3643014,4.940373
1332,1095 TE Netherlands,495000.0,85.0,103.22222222222223,235678.17647058822,52.36405449999999,4.9416528
1333,1095 VC Netherlands,195000.0,38.0,,155648.48484848486,52.3650215,4.9430672
1334,1095 VS Netherlands,325000.0,72.0,,179479.8,52.36432,4.942927399999999
1335,1095 XB Netherlands,285000.0,58.0,,187704.54545454544,52.3646657,4.9440545
1336,1096 AK Netherlands,1209096.0,206.66666666666666,330.8333333333333,803858.47,52.33928659999999,4.9258047
1337,1096 BA Netherlands,400000.0,152.0,572.0,5672805.225475842,52.3419384,4.919056299999999
1338,1096 CJ Netherlands,539011.0,84.0,1516.6,7154470.0,52.3355062,4.913035199999999
1339,1096 GD Netherlands,895000.0,124.0,,4259425.333333333,52.3402738,4.9191514
1340,1096 GG Netherlands,758289.0,135.0,880.0,1604060.172839506,52.3384582,4.9197484
1341,1096 GJ Netherlands,189000.0,28.0,2016.0,373282.4666666667,52.3363412,4.9190299
1342,1096 HR Netherlands,552500.0,107.0,,241709.1098901099,52.3448437,4.9151074
1343,1097 AN Netherlands,225000.0,30.0,124.23529411764706,288047.3,52.35204969999999,4.923646499999999
1344,1097 CE Netherlands,607500.0,98.0,85.70588235294117,283440.2340425532,52.3541095,4.9286743
1345,1097 DG Netherlands,450000.0,92.0,,264562.54545454547,52.3532866,4.9297103
1346,1097 DH Netherlands,300000.0,74.0,399.0,229664.0,52.3479755,4.918390899999999
1347,1097 GB Netherlands,410000.0,83.0,375.0,299921.34375,52.34769470000001,4.938690999999999
1348,1097 HL Netherlands,395000.0,89.0,7020.0,23036275.336842105,52.3476065,4.9205229
1349,1097 NS Netherlands,325000.0,71.0,,219500.0,52.34348379999999,4.9235012
1350,1097 PM Netherlands,525000.0,104.0,129.2,239948.72727272726,52.3435153,4.9246601
1351,1097 WV Netherlands,225000.0,47.0,,187499.04166666666,52.34171629999999,4.947864
1352,1097 ZZ Netherlands,175000.0,42.0,,144713.7,52.3391139,4.941727
1353,1098 AJ Netherlands,349500.0,76.0,192.0,375833.77777777775,52.35211390000001,4.9332597
1354,1098 AK Netherlands,1195000.0,164.0,157.75,764752.0701754387,52.3517299,4.9338947
1355,1098 AT Netherlands,550000.0,91.0,,487642.53846153844,52.3480406,4.9398469
1356,1098 BN Netherlands,750000.0,98.0,162.0,283153.4210526316,52.3546969,4.9318241
1357,1098 CH Netherlands,450000.0,75.0,148.0,444113.5882352941,52.3563015,4.9571436
1358,1098 EC Netherlands,925000.0,142.0,179.36363636363637,346394.64705882355,52.3544958,4.933294
1359,1098 EP Netherlands,449000.0,101.0,237.0,604215.875,52.3510027,4.9388337
1360,1098 EX Netherlands,750000.0,124.0,,464485.2,52.3543775,4.9352475
1361,1098 GB Netherlands,489000.0,97.0,85.0,3751686.2352941176,52.3560025,4.9324419
1362,1098 GN Netherlands,925000.0,175.0,,331672.8181818182,52.3563298,4.9334221
1363,1098 GT Netherlands,645000.0,114.0,,474961.625,52.3538106,4.9374403
1364,1098 HK Netherlands,350000.0,94.0,,450357.14285714284,52.3544814,4.938945299999999
1365,1098 HZ Netherlands,575000.0,102.0,209.42857142857142,692061.6,52.354753,4.9394563
1366,1098 JA Netherlands,635000.0,127.0,,488153.4,52.354144,4.9376717
1367,1098 JC Netherlands,615000.0,112.0,,449925.0,52.35412820000001,4.9358666
1368,1098 JD Netherlands,325000.0,62.0,,296666.6666666667,52.354816,4.937121800000001
1369,1098 KS Netherlands,869000.0,102.0,,524888.8888888889,52.35263639999999,4.9335626
1370,1098 KV Netherlands,350000.0,79.0,139.8,449027.5789473684,52.3512427,4.9357637
1371,1098 LG Netherlands,625000.0,100.0,,256690.3,52.3492116,4.9405249
1372,1098 NL Netherlands,798000.0,118.0,107.75,328164.5714285714,52.3532743,4.9406015
1373,1098 PD Netherlands,650000.0,111.0,212.0,477291.875,52.3509797,4.939876
1374,1098 RD Netherlands,395000.0,65.0,215.0,282375.39130434784,52.34914620000001,4.9398651
1375,1098 SE Netherlands,339000.0,66.0,,227915.95,52.35053929999999,4.9422581
1376,1098 SL Netherlands,595000.0,120.0,,390730.76923076925,52.3490675,4.9428453
1377,1098 TK Netherlands,350000.0,70.0,,219162.54901960783,52.352389,4.9441917
1378,1098 TR Netherlands,335000.0,73.0,,242209.16279069768,52.3511236,4.9482332
1379,1098 VJ Netherlands,795000.0,154.0,,208513.67567567568,52.3479402,4.9418292
1380,1098 VM Netherlands,425000.0,98.0,,230489.75555555554,52.34760619999999,4.941436299999999
1381,1098 VW Netherlands,750000.0,167.0,131.4,215279.5185185185,52.3441558,4.9513325
1382,1098 WJ Netherlands,350000.0,87.0,,213065.075,52.34455500000001,4.9498905
1383,1098 WR Netherlands,440000.0,115.0,,244265.84285714285,52.34326069999999,4.9498885
1384,1098 XA Netherlands,385000.0,87.0,,4393029.742857143,52.3545072,4.950673099999999
1385,1102 AH Netherlands,365000.0,133.0,,274800.0,52.3173285,4.9516251
1386,1102 AX Netherlands,346333.3333333333,125.0,136.66666666666666,186760.21951219512,52.3181528,4.9558262
1387,1102 AZ Netherlands,367500.0,138.0,96.0,244007.8,52.3174416,4.955525199999999
1388,1102 EA Netherlands,145000.0,64.0,,1768236.3617021276,52.3121754,4.958171900000001
1389,1102 EB Netherlands,165000.0,65.0,,367463.0,52.3121029,4.9579966
1390,1102 EC Netherlands,199000.0,63.0,,1578506.55,52.3120483,4.9578212
